CODIGO;NOMBRE;FECHA;VARIABLE;ABCISADO;VALOR
32097010;MAPIRIPAN;12/07/2008;COTA;241;149.251
32097010;MAPIRIPAN;12/07/2008;COTA;246.5;149.25
32097010;MAPIRIPAN;14/02/2009;COTA CERO;nan;146.769
32097010;MAPIRIPAN;14/02/2009;COTA DESB DER;230;156.113
32097010;MAPIRIPAN;14/02/2009;COTA;0;158.005
32097010;MAPIRIPAN;14/02/2009;COTA;2.3;157.969
32097010;MAPIRIPAN;14/02/2009;COTA;5.3;156.817
32097010;MAPIRIPAN;14/02/2009;COTA;9;155.292
32097010;MAPIRIPAN;14/02/2009;COTA;13.7;153.974
32097010;MAPIRIPAN;14/02/2009;COTA;13.9;153.559
32097010;MAPIRIPAN;14/02/2009;COTA;17.9;152.642
32097010;MAPIRIPAN;14/02/2009;COTA;17.9;152.762
32097010;MAPIRIPAN;14/02/2009;COTA;21.4;150.253
32097010;MAPIRIPAN;14/02/2009;COTA;33.4;145.383
32097010;MAPIRIPAN;14/02/2009;COTA;43.4;143.693
32097010;MAPIRIPAN;14/02/2009;COTA;50.4;141.933
32097010;MAPIRIPAN;14/02/2009;COTA;57.4;140.523
32097010;MAPIRIPAN;14/02/2009;COTA;64.4;140.553
32097010;MAPIRIPAN;14/02/2009;COTA;71.4;141.193
32097010;MAPIRIPAN;14/02/2009;COTA;78.4;141.223
32097010;MAPIRIPAN;14/02/2009;COTA;85.4;141.483
32097010;MAPIRIPAN;14/02/2009;COTA;92.4;141.643
32097010;MAPIRIPAN;14/02/2009;COTA;99.4;142.093
32097010;MAPIRIPAN;14/02/2009;COTA;106.4;142.443
32097010;MAPIRIPAN;14/02/2009;COTA;113.4;142.823
32097010;MAPIRIPAN;14/02/2009;COTA;120.4;143.463
32097010;MAPIRIPAN;14/02/2009;COTA;127.4;144.143
32097010;MAPIRIPAN;14/02/2009;COTA;134.4;144.943
32097010;MAPIRIPAN;14/02/2009;COTA;141.4;145.263
32097010;MAPIRIPAN;14/02/2009;COTA;151.4;145.993
32097010;MAPIRIPAN;14/02/2009;COTA;161.4;146.443
32097010;MAPIRIPAN;14/02/2009;COTA;171.4;146.963
32097010;MAPIRIPAN;14/02/2009;COTA;181.4;147.553
32097010;MAPIRIPAN;14/02/2009;COTA;191.4;148.053
32097010;MAPIRIPAN;14/02/2009;COTA;201.4;148.153
32097010;MAPIRIPAN;14/02/2009;COTA;216.4;150.253
32097010;MAPIRIPAN;14/02/2009;COTA;220.4;150.954
32097010;MAPIRIPAN;14/02/2009;COTA;224.4;152.467
32097010;MAPIRIPAN;14/02/2009;COTA;227.4;153.079
32097010;MAPIRIPAN;14/02/2009;COTA;227.4;154.402
32097010;MAPIRIPAN;14/02/2009;COTA;227.4;154.416
32097010;MAPIRIPAN;14/02/2009;COTA;228.3;155.014
32097010;MAPIRIPAN;14/02/2009;COTA;228.3;156.116
32097010;MAPIRIPAN;14/02/2009;COTA;230.3;156.113
32097010;MAPIRIPAN;23/07/2009;COTA CERO;nan;146.767
32097010;MAPIRIPAN;23/07/2009;COTA DESB DER;157.083;240
32097010;MAPIRIPAN;23/07/2009;COTA;0;158
32097010;MAPIRIPAN;23/07/2009;COTA;0;158.171
32097010;MAPIRIPAN;23/07/2009;COTA;4;156.406
32097010;MAPIRIPAN;23/07/2009;COTA;10;149.576
32097010;MAPIRIPAN;23/07/2009;COTA;20;147.406
32097010;MAPIRIPAN;23/07/2009;COTA;30;145.106
32097010;MAPIRIPAN;23/07/2009;COTA;38;144.006
32097010;MAPIRIPAN;23/07/2009;COTA;46;142.306
32097010;MAPIRIPAN;23/07/2009;COTA;54;141.706
32097010;MAPIRIPAN;23/07/2009;COTA;62;141.386
32097010;MAPIRIPAN;23/07/2009;COTA;70;141.256
32097010;MAPIRIPAN;23/07/2009;COTA;78;141.156
32097010;MAPIRIPAN;23/07/2009;COTA;88;141.926
32097010;MAPIRIPAN;23/07/2009;COTA;98;142.546
32097010;MAPIRIPAN;23/07/2009;COTA;108;142.786
32097010;MAPIRIPAN;23/07/2009;COTA;118;143.246
32097010;MAPIRIPAN;23/07/2009;COTA;130;143.456
32097010;MAPIRIPAN;23/07/2009;COTA;142;143.966
32097010;MAPIRIPAN;23/07/2009;COTA;155;146.146
32097010;MAPIRIPAN;23/07/2009;COTA;170;146.716
32097010;MAPIRIPAN;23/07/2009;COTA;185;147.906
32097010;MAPIRIPAN;23/07/2009;COTA;200;149.056
32097010;MAPIRIPAN;23/07/2009;COTA;215;150.646
32097010;MAPIRIPAN;23/07/2009;COTA;225;152.356
32097010;MAPIRIPAN;23/07/2009;COTA;238.5;156.406
32097010;MAPIRIPAN;23/07/2009;COTA;240;157.083
32097010;MAPIRIPAN;23/07/2009;COTA;260;157.148
32097010;MAPIRIPAN;29/03/2010;COTA CERO;nan;146.765
32097010;MAPIRIPAN;29/03/2010;COTA DESB DER;241;157.151
32097010;MAPIRIPAN;29/03/2010;COTA;0;158
32097010;MAPIRIPAN;29/03/2010;COTA;0;159.145
32097010;MAPIRIPAN;29/03/2010;COTA;25;150.703
32097010;MAPIRIPAN;29/03/2010;COTA;32;145.583
32097010;MAPIRIPAN;29/03/2010;COTA;38;143.453
32097010;MAPIRIPAN;29/03/2010;COTA;44;142.703
32097010;MAPIRIPAN;29/03/2010;COTA;50;141.933
32097010;MAPIRIPAN;29/03/2010;COTA;57;142.083
32097010;MAPIRIPAN;29/03/2010;COTA;64;142.173
32097010;MAPIRIPAN;29/03/2010;COTA;72;142.453
32097010;MAPIRIPAN;29/03/2010;COTA;80;142.833
32097010;MAPIRIPAN;29/03/2010;COTA;87;142.933
32097010;MAPIRIPAN;29/03/2010;COTA;94;143.063
32097010;MAPIRIPAN;29/03/2010;COTA;102;143.293
32097010;MAPIRIPAN;29/03/2010;COTA;110;143.753
32097010;MAPIRIPAN;29/03/2010;COTA;117;143.693
32097010;MAPIRIPAN;29/03/2010;COTA;124;143.673
32097010;MAPIRIPAN;29/03/2010;COTA;132;143.703
32097010;MAPIRIPAN;29/03/2010;COTA;140;144.273
32097010;MAPIRIPAN;29/03/2010;COTA;148;144.853
32097010;MAPIRIPAN;29/03/2010;COTA;157;146.263
32097010;MAPIRIPAN;29/03/2010;COTA;167;146.493
32097010;MAPIRIPAN;29/03/2010;COTA;180;146.973
32097010;MAPIRIPAN;29/03/2010;COTA;193;147.853
32097010;MAPIRIPAN;29/03/2010;COTA;206;148.283
32097010;MAPIRIPAN;29/03/2010;COTA;217;148.763
32097010;MAPIRIPAN;29/03/2010;COTA;224;150.703
32097010;MAPIRIPAN;29/03/2010;COTA;231;154.014
32097010;MAPIRIPAN;29/03/2010;COTA;241;157.151
32097010;MAPIRIPAN;29/03/2010;COTA;280;157.291
32097010;MAPIRIPAN;18/02/2011;COTA CERO;nan;146.77
32097010;MAPIRIPAN;18/02/2011;COTA DESB DER;238.3;152.772
32097010;MAPIRIPAN;18/02/2011;COTA;0;158.067
32097010;MAPIRIPAN;18/02/2011;COTA;1.3;158.053
32097010;MAPIRIPAN;18/02/2011;COTA;6.3;156.29
32097010;MAPIRIPAN;18/02/2011;COTA;11.3;154.639
32097010;MAPIRIPAN;18/02/2011;COTA;16.3;152.914
32097010;MAPIRIPAN;18/02/2011;COTA;21.3;150.875
32097010;MAPIRIPAN;18/02/2011;COTA;23;149.986
32097010;MAPIRIPAN;18/02/2011;COTA;23;149.586
32097010;MAPIRIPAN;18/02/2011;COTA;28;147.976
32097010;MAPIRIPAN;18/02/2011;COTA;36;144.946
32097010;MAPIRIPAN;18/02/2011;COTA;43;144.446
32097010;MAPIRIPAN;18/02/2011;COTA;50;143.426
32097010;MAPIRIPAN;18/02/2011;COTA;55;142.466
32097010;MAPIRIPAN;18/02/2011;COTA;60;141.946
32097010;MAPIRIPAN;18/02/2011;COTA;65;141.176
32097010;MAPIRIPAN;18/02/2011;COTA;70;140.946
32097010;MAPIRIPAN;18/02/2011;COTA;75;141.206
32097010;MAPIRIPAN;18/02/2011;COTA;80;141.266
32097010;MAPIRIPAN;18/02/2011;COTA;85;141.476
32097010;MAPIRIPAN;18/02/2011;COTA;90;141.566
32097010;MAPIRIPAN;18/02/2011;COTA;95;141.986
32097010;MAPIRIPAN;18/02/2011;COTA;100;141.936
32097010;MAPIRIPAN;18/02/2011;COTA;105;142.166
32097010;MAPIRIPAN;18/02/2011;COTA;110;142.246
32097010;MAPIRIPAN;18/02/2011;COTA;118;140.046
32097010;MAPIRIPAN;18/02/2011;COTA;126;143.676
32097010;MAPIRIPAN;18/02/2011;COTA;134;144.466
32097010;MAPIRIPAN;18/02/2011;COTA;144;145.386
32097010;MAPIRIPAN;18/02/2011;COTA;154;146.126
32097010;MAPIRIPAN;18/02/2011;COTA;164;147.176
32097010;MAPIRIPAN;18/02/2011;COTA;174;147.766
32097010;MAPIRIPAN;18/02/2011;COTA;184;148.576
32097010;MAPIRIPAN;18/02/2011;COTA;194;148.566
32097010;MAPIRIPAN;18/02/2011;COTA;204;148.596
32097010;MAPIRIPAN;18/02/2011;COTA;214;149.386
32097010;MAPIRIPAN;18/02/2011;COTA;224.6;149.986
32097010;MAPIRIPAN;12/07/2013;COTA CERO;nan;146.76
32097010;MAPIRIPAN;12/07/2013;COTA DESB DER;235.3;157.271
32097010;MAPIRIPAN;12/07/2013;COTA;0;158
32097010;MAPIRIPAN;12/07/2013;COTA;0;157.963
32097010;MAPIRIPAN;12/07/2013;COTA;2.2;157.952
32097010;MAPIRIPAN;12/07/2013;COTA;5.8;155.955
32097010;MAPIRIPAN;12/07/2013;COTA;7.8;155.051
32097010;MAPIRIPAN;12/07/2013;COTA;7.8;154.151
32097010;MAPIRIPAN;12/07/2013;COTA;38;144.001
32097010;MAPIRIPAN;12/07/2013;COTA;47;142.451
32097010;MAPIRIPAN;12/07/2013;COTA;56;141.071
32097010;MAPIRIPAN;12/07/2013;COTA;65;139.311
32097010;MAPIRIPAN;12/07/2013;COTA;74;138.651
32097010;MAPIRIPAN;12/07/2013;COTA;83;138.841
32097010;MAPIRIPAN;12/07/2013;COTA;92;139.071
32097010;MAPIRIPAN;12/07/2013;COTA;101;139.631
32097010;MAPIRIPAN;12/07/2013;COTA;110;140.521
32097010;MAPIRIPAN;12/07/2013;COTA;119;140.871
32097010;MAPIRIPAN;12/07/2013;COTA;128;141.991
32097010;MAPIRIPAN;12/07/2013;COTA;137;142.201
32097010;MAPIRIPAN;12/07/2013;COTA;146;143.091
32097010;MAPIRIPAN;12/07/2013;COTA;155;144.281
32097010;MAPIRIPAN;12/07/2013;COTA;164;145.131
32097010;MAPIRIPAN;12/07/2013;COTA;173;145.631
32097010;MAPIRIPAN;12/07/2013;COTA;182;145.781
32097010;MAPIRIPAN;12/07/2013;COTA;191;145.981
32097010;MAPIRIPAN;12/07/2013;COTA;200;146.021
32097010;MAPIRIPAN;12/07/2013;COTA;209;146.051
32097010;MAPIRIPAN;12/07/2013;COTA;218;150.471
32097010;MAPIRIPAN;12/07/2013;COTA;227;154.451
32097010;MAPIRIPAN;12/07/2013;COTA;227;155.072
32097010;MAPIRIPAN;12/07/2013;COTA;230.3;156.74
32097010;MAPIRIPAN;12/07/2013;COTA;235.3;157.271
32097010;MAPIRIPAN;6/09/2013;COTA CERO;nan;146.764
32097010;MAPIRIPAN;6/09/2013;COTA DESB DER;nan;158.162
32097010;MAPIRIPAN;6/09/2013;COTA;0;158
32097010;MAPIRIPAN;6/09/2013;COTA;16.7;153.625
32097010;MAPIRIPAN;6/09/2013;COTA;22.7;148.025
32097010;MAPIRIPAN;6/09/2013;COTA;37.7;147.455
32097010;MAPIRIPAN;6/09/2013;COTA;52.7;146.725
32097010;MAPIRIPAN;6/09/2013;COTA;66.7;146.125
32097010;MAPIRIPAN;6/09/2013;COTA;80.7;145.365
32097010;MAPIRIPAN;6/09/2013;COTA;93.7;144.325
32097010;MAPIRIPAN;6/09/2013;COTA;105.7;143.355
32097010;MAPIRIPAN;6/09/2013;COTA;116.7;142.605
32097010;MAPIRIPAN;6/09/2013;COTA;127.7;141.825
32097010;MAPIRIPAN;6/09/2013;COTA;138.7;141.355
32097010;MAPIRIPAN;6/09/2013;COTA;149.7;140.825
32097010;MAPIRIPAN;6/09/2013;COTA;159.7;140.585
32097010;MAPIRIPAN;6/09/2013;COTA;169.7;140.175
32097010;MAPIRIPAN;6/09/2013;COTA;179.7;140.175
32097010;MAPIRIPAN;6/09/2013;COTA;189.7;140.705
32097010;MAPIRIPAN;6/09/2013;COTA;199.7;142.015
32097010;MAPIRIPAN;6/09/2013;COTA;209.7;142.575
32097010;MAPIRIPAN;6/09/2013;COTA;219.7;145.825
32097010;MAPIRIPAN;6/09/2013;COTA;229.7;148.655
32097010;MAPIRIPAN;6/09/2013;COTA;234.7;153.625
32097010;MAPIRIPAN;6/09/2013;COTA;242.7;157.145
32097010;MAPIRIPAN;6/09/2013;COTA;280;157.291
32097010;MAPIRIPAN;21/06/2014;COTA CERO;nan;146.679
32097010;MAPIRIPAN;21/06/2014;COTA DESB DER;244;157.063
32097010;MAPIRIPAN;21/06/2014;COTA;0;158.005
32097010;MAPIRIPAN;21/06/2014;COTA;0;158.76
32097010;MAPIRIPAN;21/06/2014;COTA;0;157.1
32097010;MAPIRIPAN;21/06/2014;COTA;5;156.769
32097010;MAPIRIPAN;21/06/2014;COTA;17;147.669
32097010;MAPIRIPAN;21/06/2014;COTA;26;146.819
32097010;MAPIRIPAN;21/06/2014;COTA;34;144.459
32097010;MAPIRIPAN;21/06/2014;COTA;42;141.529
32097010;MAPIRIPAN;21/06/2014;COTA;50;139.109
32097010;MAPIRIPAN;21/06/2014;COTA;60;138.869
32097010;MAPIRIPAN;21/06/2014;COTA;70;140.379
32097010;MAPIRIPAN;21/06/2014;COTA;80;142.789
32097010;MAPIRIPAN;21/06/2014;COTA;90;142.519
32097010;MAPIRIPAN;21/06/2014;COTA;101;142.269
32097010;MAPIRIPAN;21/06/2014;COTA;112;142.069
32097010;MAPIRIPAN;21/06/2014;COTA;124;142.709
32097010;MAPIRIPAN;21/06/2014;COTA;136;143.719
32097010;MAPIRIPAN;21/06/2014;COTA;149;144.319
32097010;MAPIRIPAN;21/06/2014;COTA;162;145.049
32097010;MAPIRIPAN;21/06/2014;COTA;175;146.379
32097010;MAPIRIPAN;21/06/2014;COTA;189;146.469
32097010;MAPIRIPAN;21/06/2014;COTA;203;146.629
32097010;MAPIRIPAN;21/06/2014;COTA;218;147.999
32097010;MAPIRIPAN;21/06/2014;COTA;233;150.139
32097010;MAPIRIPAN;21/06/2014;COTA;243;156.769
32097010;MAPIRIPAN;21/06/2014;COTA;244;157.063
32097010;MAPIRIPAN;17/10/2014;COTA CERO;nan;146.757
32097010;MAPIRIPAN;17/10/2014;COTA DESB DER;243.3;157.567
32097010;MAPIRIPAN;17/10/2014;COTA;0;158.005
32097010;MAPIRIPAN;17/10/2014;COTA;4;156.849
32097010;MAPIRIPAN;17/10/2014;COTA;7;155.573
32097010;MAPIRIPAN;17/10/2014;COTA;8.3;155.074
32097010;MAPIRIPAN;17/10/2014;COTA;19;146.394
32097010;MAPIRIPAN;17/10/2014;COTA;29;143.814
32097010;MAPIRIPAN;17/10/2014;COTA;39;142.844
32097010;MAPIRIPAN;17/10/2014;COTA;49;140.934
32097010;MAPIRIPAN;17/10/2014;COTA;59;139.964
32097010;MAPIRIPAN;17/10/2014;COTA;69;138.814
32097010;MAPIRIPAN;17/10/2014;COTA;79;138.994
32097010;MAPIRIPAN;17/10/2014;COTA;89;139.334
32097010;MAPIRIPAN;17/10/2014;COTA;99;139.514
32097010;MAPIRIPAN;17/10/2014;COTA;109;141.034
32097010;MAPIRIPAN;17/10/2014;COTA;119;141.894
32097010;MAPIRIPAN;17/10/2014;COTA;129;142.864
32097010;MAPIRIPAN;17/10/2014;COTA;139;143.894
32097010;MAPIRIPAN;17/10/2014;COTA;149;144.494
32097010;MAPIRIPAN;17/10/2014;COTA;161;144.774
32097010;MAPIRIPAN;17/10/2014;COTA;173;145.104
32097010;MAPIRIPAN;17/10/2014;COTA;185;146.054
32097010;MAPIRIPAN;17/10/2014;COTA;197;146.354
32097010;MAPIRIPAN;17/10/2014;COTA;209;146.384
32097010;MAPIRIPAN;17/10/2014;COTA;221;147.044
32097010;MAPIRIPAN;17/10/2014;COTA;233.3;154.574
32097010;MAPIRIPAN;17/10/2014;COTA;233.3;155.107
32097010;MAPIRIPAN;17/10/2014;COTA;243.3;157.567
32097010;MAPIRIPAN;17/10/2014;COTA;253.3;157.342
32097010;MAPIRIPAN;12/02/2015;COTA CERO;nan;146.776
32097010;MAPIRIPAN;12/02/2015;COTA DESB DER;259;157.189
32097010;MAPIRIPAN;12/02/2015;COTA;0;158.005
32097010;MAPIRIPAN;12/02/2015;COTA;20;151.216
32097010;MAPIRIPAN;12/02/2015;COTA;29;147.666
32097010;MAPIRIPAN;12/02/2015;COTA;39;144.716
32097010;MAPIRIPAN;12/02/2015;COTA;49;143.266
32097010;MAPIRIPAN;12/02/2015;COTA;59;141.916
32097010;MAPIRIPAN;12/02/2015;COTA;69;141.946
32097010;MAPIRIPAN;12/02/2015;COTA;79;141.866
32097010;MAPIRIPAN;12/02/2015;COTA;89;141.976
32097010;MAPIRIPAN;12/02/2015;COTA;99;142.216
32097010;MAPIRIPAN;12/02/2015;COTA;111;142.446
32097010;MAPIRIPAN;12/02/2015;COTA;124;142.926
32097010;MAPIRIPAN;12/02/2015;COTA;139;143.606
32097010;MAPIRIPAN;12/02/2015;COTA;154;144.446
32097010;MAPIRIPAN;12/02/2015;COTA;169;145.856
32097010;MAPIRIPAN;12/02/2015;COTA;187;146.396
32097010;MAPIRIPAN;12/02/2015;COTA;205;147.096
32097010;MAPIRIPAN;12/02/2015;COTA;225;147.566
32097010;MAPIRIPAN;12/02/2015;COTA;245;148.356
32097010;MAPIRIPAN;12/02/2015;COTA;258;151.216
32097010;MAPIRIPAN;12/02/2015;COTA;265;154.369
32097010;MAPIRIPAN;12/02/2015;COTA;269;157.189
32097010;MAPIRIPAN;2/07/2015;COTA CERO;nan;146.774
32097010;MAPIRIPAN;2/07/2015;COTA DESB DER;249;157.314
32097010;MAPIRIPAN;2/07/2015;COTA;0;158.005
32097010;MAPIRIPAN;2/07/2015;COTA;5;157.314
32097010;MAPIRIPAN;2/07/2015;COTA;11;151.684
32097010;MAPIRIPAN;2/07/2015;COTA;20;147.764
32097010;MAPIRIPAN;2/07/2015;COTA;29;146.914
32097010;MAPIRIPAN;2/07/2015;COTA;38;144.554
32097010;MAPIRIPAN;2/07/2015;COTA;47;141.624
32097010;MAPIRIPAN;2/07/2015;COTA;56;139.204
32097010;MAPIRIPAN;2/07/2015;COTA;65;138.964
32097010;MAPIRIPAN;2/07/2015;COTA;74;140.474
32097010;MAPIRIPAN;2/07/2015;COTA;83;142.884
32097010;MAPIRIPAN;2/07/2015;COTA;92;142.614
32097010;MAPIRIPAN;2/07/2015;COTA;101;142.364
32097010;MAPIRIPAN;2/07/2015;COTA;121;142.164
32097010;MAPIRIPAN;2/07/2015;COTA;130;142.264
32097010;MAPIRIPAN;2/07/2015;COTA;139;140.204
32097010;MAPIRIPAN;2/07/2015;COTA;148;142.784
32097010;MAPIRIPAN;2/07/2015;COTA;157;143.744
32097010;MAPIRIPAN;2/07/2015;COTA;166;143.114
32097010;MAPIRIPAN;2/07/2015;COTA;175;144.554
32097010;MAPIRIPAN;2/07/2015;COTA;184;145.274
32097010;MAPIRIPAN;2/07/2015;COTA;193;146.084
32097010;MAPIRIPAN;2/07/2015;COTA;201;146.634
32097010;MAPIRIPAN;2/07/2015;COTA;210;148.534
32097010;MAPIRIPAN;2/07/2015;COTA;222;150.334
32097010;MAPIRIPAN;2/07/2015;COTA;231;153.024
32097010;MAPIRIPAN;2/07/2015;COTA;240;154.974
32097010;MAPIRIPAN;2/07/2015;COTA;249;157.174
32097010;MAPIRIPAN;2/07/2015;COTA;249;157.174
32097010;MAPIRIPAN;2/07/2015;COTA;249;157.314
32097010;MAPIRIPAN;11/10/2015;COTA CERO;nan;146.773
32097010;MAPIRIPAN;11/10/2015;COTA DESB DER;242.2;157.038
32097010;MAPIRIPAN;11/10/2015;COTA;0;158.005
32097010;MAPIRIPAN;11/10/2015;COTA;7;156.391
32097010;MAPIRIPAN;11/10/2015;COTA;12;154.801
32097010;MAPIRIPAN;11/10/2015;COTA;17;153.303
32097010;MAPIRIPAN;11/10/2015;COTA;20;152.088
32097010;MAPIRIPAN;11/10/2015;COTA;20;151.788
32097010;MAPIRIPAN;11/10/2015;COTA;27;147.838
32097010;MAPIRIPAN;11/10/2015;COTA;34;145.188
32097010;MAPIRIPAN;11/10/2015;COTA;41;144.228
32097010;MAPIRIPAN;11/10/2015;COTA;48;142.588
32097010;MAPIRIPAN;11/10/2015;COTA;55;140.638
32097010;MAPIRIPAN;11/10/2015;COTA;62;139.868
32097010;MAPIRIPAN;11/10/2015;COTA;69;140.228
32097010;MAPIRIPAN;11/10/2015;COTA;76;140.208
32097010;MAPIRIPAN;11/10/2015;COTA;83;140.348
32097010;MAPIRIPAN;11/10/2015;COTA;90;140.288
32097010;MAPIRIPAN;11/10/2015;COTA;97;140.588
32097010;MAPIRIPAN;11/10/2015;COTA;104;140.888
32097010;MAPIRIPAN;11/10/2015;COTA;114;141.488
32097010;MAPIRIPAN;11/10/2015;COTA;124;141.788
32097010;MAPIRIPAN;11/10/2015;COTA;134;142.808
32097010;MAPIRIPAN;11/10/2015;COTA;144;143.308
32097010;MAPIRIPAN;11/10/2015;COTA;154;144.828
32097010;MAPIRIPAN;11/10/2015;COTA;164;144.788
32097010;MAPIRIPAN;11/10/2015;COTA;174;144.938
32097010;MAPIRIPAN;11/10/2015;COTA;184;145.338
32097010;MAPIRIPAN;11/10/2015;COTA;194;146.938
32097010;MAPIRIPAN;11/10/2015;COTA;204;146.188
32097010;MAPIRIPAN;11/10/2015;COTA;214;146.728
32097010;MAPIRIPAN;11/10/2015;COTA;224;148.288
32097010;MAPIRIPAN;11/10/2015;COTA;230.2;152.102
32097010;MAPIRIPAN;11/10/2015;COTA;232.2;154.324
32097010;MAPIRIPAN;11/10/2015;COTA;237.2;155.702
32097010;MAPIRIPAN;11/10/2015;COTA;242.2;157.036
32097010;MAPIRIPAN;27/05/2016;COTA CERO;nan;146.771
32097010;MAPIRIPAN;27/05/2016;COTA DESB DER;3;157.397
32097010;MAPIRIPAN;27/05/2016;COTA DESB IZQ;237;157.397
32097010;MAPIRIPAN;27/05/2016;COTA;2;157.771
32097010;MAPIRIPAN;27/05/2016;COTA;6.6;156.171
32097010;MAPIRIPAN;27/05/2016;COTA;6.6;156.171
32097010;MAPIRIPAN;27/05/2016;COTA;9;151.181
32097010;MAPIRIPAN;27/05/2016;COTA;19;147.761
32097010;MAPIRIPAN;27/05/2016;COTA;29;146.911
32097010;MAPIRIPAN;27/05/2016;COTA;39;144.551
32097010;MAPIRIPAN;27/05/2016;COTA;49;141.621
32097010;MAPIRIPAN;27/05/2016;COTA;59;139.201
32097010;MAPIRIPAN;27/05/2016;COTA;69;138.961
32097010;MAPIRIPAN;27/05/2016;COTA;79;142.881
32097010;MAPIRIPAN;27/05/2016;COTA;89;142.915
32097010;MAPIRIPAN;27/05/2016;COTA;99;142.361
32097010;MAPIRIPAN;27/05/2016;COTA;109;142.161
32097010;MAPIRIPAN;27/05/2016;COTA;119;142.261
32097010;MAPIRIPAN;27/05/2016;COTA;129;140.201
32097010;MAPIRIPAN;27/05/2016;COTA;139;142.781
32097010;MAPIRIPAN;27/05/2016;COTA;149;143.741
32097010;MAPIRIPAN;27/05/2016;COTA;159;143.111
32097010;MAPIRIPAN;27/05/2016;COTA;169;144.551
32097010;MAPIRIPAN;27/05/2016;COTA;179;146.941
32097010;MAPIRIPAN;27/05/2016;COTA;189;147.671
32097010;MAPIRIPAN;27/05/2016;COTA;199;149.671
32097010;MAPIRIPAN;27/05/2016;COTA;209;149.931
32097010;MAPIRIPAN;27/05/2016;COTA;219;150.151
32097010;MAPIRIPAN;27/05/2016;COTA;231;156.171
32097010;MAPIRIPAN;27/05/2016;COTA;237;157.397
32097010;MAPIRIPAN;27/05/2016;COTA;244;157.387
32097010;MAPIRIPAN;1/09/2016;COTA CERO;nan;146.766
32097010;MAPIRIPAN;1/09/2016;COTA DESB DER;3;157.238
32097010;MAPIRIPAN;1/09/2016;COTA DESB IZQ;255;157.238
32097010;MAPIRIPAN;1/09/2016;COTA;0;158.763
32097010;MAPIRIPAN;1/09/2016;COTA;13;153.944
32097010;MAPIRIPAN;1/09/2016;COTA;13;153.944
32097010;MAPIRIPAN;1/09/2016;COTA;18;147.244
32097010;MAPIRIPAN;1/09/2016;COTA;24;144.614
32097010;MAPIRIPAN;1/09/2016;COTA;34;143.494
32097010;MAPIRIPAN;1/09/2016;COTA;44;141.974
32097010;MAPIRIPAN;1/09/2016;COTA;54;141.614
32097010;MAPIRIPAN;1/09/2016;COTA;64;140.944
32097010;MAPIRIPAN;1/09/2016;COTA;76;141.134
32097010;MAPIRIPAN;1/09/2016;COTA;88;141.274
32097010;MAPIRIPAN;1/09/2016;COTA;101;141.654
32097010;MAPIRIPAN;1/09/2016;COTA;115;142.244
32097010;MAPIRIPAN;1/09/2016;COTA;129;143.074
32097010;MAPIRIPAN;1/09/2016;COTA;144;143.644
32097010;MAPIRIPAN;1/09/2016;COTA;157;144.114
32097010;MAPIRIPAN;1/09/2016;COTA;169;144.654
32097010;MAPIRIPAN;1/09/2016;COTA;181;145.474
32097010;MAPIRIPAN;1/09/2016;COTA;195;146.114
32097010;MAPIRIPAN;1/09/2016;COTA;213;146.874
32097010;MAPIRIPAN;1/09/2016;COTA;233;147.474
32097010;MAPIRIPAN;1/09/2016;COTA;248;153.944
32097010;MAPIRIPAN;1/09/2016;COTA;255;157.238
32097010;MAPIRIPAN;23/11/2016;COTA CERO;nan;146.766
32097010;MAPIRIPAN;23/11/2016;COTA DESB DER;4;156.923
32097010;MAPIRIPAN;23/11/2016;COTA DESB IZQ;247.45;156.923
32097010;MAPIRIPAN;23/11/2016;COTA;1.9;158.118
32097010;MAPIRIPAN;23/11/2016;COTA;8.9;155.715
32097010;MAPIRIPAN;23/11/2016;COTA;17.8;152.67
32097010;MAPIRIPAN;23/11/2016;COTA;17.8;152.57
32097010;MAPIRIPAN;23/11/2016;COTA;26;145.62
32097010;MAPIRIPAN;23/11/2016;COTA;35;143.65
32097010;MAPIRIPAN;23/11/2016;COTA;44;142.02
32097010;MAPIRIPAN;23/11/2016;COTA;53;140.57
32097010;MAPIRIPAN;23/11/2016;COTA;62;140.12
32097010;MAPIRIPAN;23/11/2016;COTA;71;140.17
32097010;MAPIRIPAN;23/11/2016;COTA;80;140.66
32097010;MAPIRIPAN;23/11/2016;COTA;89;140.57
32097010;MAPIRIPAN;23/11/2016;COTA;98;141.47
32097010;MAPIRIPAN;23/11/2016;COTA;107;142.26
32097010;MAPIRIPAN;23/11/2016;COTA;116;142.26
32097010;MAPIRIPAN;23/11/2016;COTA;125;143.92
32097010;MAPIRIPAN;23/11/2016;COTA;134;144.25
32097010;MAPIRIPAN;23/11/2016;COTA;143;144.94
32097010;MAPIRIPAN;23/11/2016;COTA;152;145.14
32097010;MAPIRIPAN;23/11/2016;COTA;161;146.19
32097010;MAPIRIPAN;23/11/2016;COTA;170;146.55
32097010;MAPIRIPAN;23/11/2016;COTA;182;147.17
32097010;MAPIRIPAN;23/11/2016;COTA;194;147.37
32097010;MAPIRIPAN;23/11/2016;COTA;206;147.26
32097010;MAPIRIPAN;23/11/2016;COTA;218;150.77
32097010;MAPIRIPAN;23/11/2016;COTA;230;152.42
32097010;MAPIRIPAN;23/11/2016;COTA;231.45;153.255
